,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
20250108103300,1736303580000,3215.626,3215.927,3214.0660000000003,3214.0660000000003,1939823,2022740806.0,0.0,0,3215.8750000000005,0
20250108103400,1736303640000,3214.366,3214.5370000000003,3212.398,3212.581,2184136,2096388450.0,0.0,0,3214.065,0
20250108103500,1736303700000,3212.3559999999998,3212.871,3211.446,3211.5699999999997,1909496,2011890448.0000002,0.0,0,3212.581,0
20250108103600,1736303760000,3211.4370000000004,3211.4370000000004,3208.291,3208.487,2930623,2681142723.0,0.0,0,3211.569,0
20250108103700,1736303820000,3208.489,3209.0480000000002,3207.623,3208.709,2584382,2435964003.0,0.0,0,3208.488,0
20250108103800,1736303880000,3208.603,3208.863,3206.551,3206.551,1752575,1810304264.0,0.0,0,3208.708,0
20250108103900,1736303940000,3206.535,3207.259,3206.129,3206.219,1942076,1818976609.0,0.0,0,3206.551,0
20250108104000,1736304000000,3206.025,3206.175,3203.567,3204.772,2171131,2309652700.0,0.0,0,3206.219,0
20250108104100,1736304060000,3204.852,3207.641,3204.852,3206.8799999999997,2235906,2263506460.0,0.0,0,3204.7729999999997,0
20250108104200,1736304120000,3206.917,3207.621,3203.183,3203.183,1741798,1948870984.0,0.0,0,3206.88,0
20250108104300,1736304180000,3203.1150000000002,3205.4950000000003,3203.097,3205.3210000000004,1380645,1573155068.0,0.0,0,3203.183,0
20250108104400,1736304240000,3205.363,3207.13,3205.261,3207.13,1446174,1524987465.0,0.0,0,3205.322,0
20250108104500,1736304300000,3207.1780000000003,3207.882,3205.715,3206.7740000000003,1301697,1438675161.0000002,0.0,0,3207.1290000000004,0
20250108104600,1736304360000,3206.748,3207.5240000000003,3206.3740000000003,3206.797,1052613,1127911980.0000002,0.0,0,3206.7740000000003,0
20250108104700,1736304420000,3206.913,3207.581,3205.844,3206.227,1189439,1281506406.0000002,0.0,0,3206.7960000000003,0
20250108104800,1736304480000,3206.194,3206.194,3203.986,3204.4049999999997,1314989,1401740717.0,0.0,0,3206.228,0
20250108104900,1736304540000,3203.9590000000003,3206.087,3203.858,3205.141,1272891,1415409492.0,0.0,0,3204.405,0
20250108105000,1736304600000,3204.843,3206.555,3204.843,3205.718,942369,1031807324.0,0.0,0,3205.1409999999996,0
20250108105100,1736304660000,3205.71,3205.71,3204.103,3204.103,1292378,1397179811.0,0.0,0,3205.718,0
20250108105200,1736304720000,3204.2110000000002,3204.447,3203.751,3203.976,1321296,1256569030.0,0.0,0,3204.103,0
20250108105300,1736304780000,3203.837,3204.91,3201.75,3201.913,1363490,1345968502.0,0.0,0,3203.976,0
20250108105400,1736304840000,3202.051,3204.35,3202.051,3203.743,1240104,1381386524.0,0.0,0,3201.913,0
20250108105500,1736304900000,3203.481,3205.471,3203.481,3204.972,916517,1019196908.0000001,0.0,0,3203.7430000000004,0
20250108105600,1736304960000,3204.938,3204.938,3202.911,3203.991,1141930,1203683418.0,0.0,0,3204.972,0
20250108105700,1736305020000,3204.025,3204.378,3203.282,3203.406,781262,806586398.0,0.0,0,3203.992,0
20250108105800,1736305080000,3203.5330000000004,3203.9260000000004,3201.135,3201.2070000000003,1349868,1363245177.9999998,0.0,0,3203.4060000000004,0
20250108105900,1736305140000,3201.272,3203.64,3201.272,3203.551,1325856,1479060371.0,0.0,0,3201.207,0
20250108110000,1736305200000,3203.6200000000003,3203.6200000000003,3202.827,3203.125,923973,966970188.0000001,0.0,0,3203.5510000000004,0
20250108110100,1736305260000,3203.07,3203.07,3201.838,3202.264,1147670,1229597291.0000002,0.0,0,3203.125,0
20250108110200,1736305320000,3201.696,3201.696,3196.303,3196.303,2947564,2309877675.9999995,0.0,0,3202.2639999999997,0
20250108110300,1736305380000,3196.846,3197.33,3194.984,3195.6569999999997,1735243,1600004826.0,0.0,0,3196.303,0
20250108110400,1736305440000,3196.004,3197.196,3195.794,3196.718,1244697,1263098052.0000002,0.0,0,3195.6569999999997,0
20250108110500,1736305500000,3196.8269999999998,3196.8269999999998,3195.194,3195.8,1008989,1154410474.0,0.0,0,3196.718,0
20250108110600,1736305560000,3195.25,3195.826,3193.919,3195.4069999999997,1187341,1296152046.0000002,0.0,0,3195.7999999999997,0
20250108110700,1736305620000,3195.076,3195.315,3192.579,3192.8120000000004,1448447,1389413536.0,0.0,0,3195.4060000000004,0
20250108110800,1736305680000,3192.597,3195.3320000000003,3192.597,3195.215,1192242,1226639783.0,0.0,0,3192.813,0
20250108110900,1736305740000,3194.719,3195.8869999999997,3193.743,3194.098,1167826,1175559638.0,0.0,0,3195.215,0
20250108111000,1736305800000,3194.216,3194.357,3193.344,3194.088,1000609,989937646.0,0.0,0,3194.098,0
20250108111100,1736305860000,3194.4170000000004,3194.4170000000004,3192.561,3193.464,1021704,1037216606.0,0.0,0,3194.088,0
20250108111200,1736305920000,3193.7920000000004,3194.5980000000004,3193.202,3193.715,1221525,1221055917.0,0.0,0,3193.4640000000004,0
20250108111300,1736305980000,3193.757,3194.194,3192.14,3193.209,1407571,1271035533.0000002,0.0,0,3193.7149999999997,0
20250108111400,1736306040000,3193.498,3193.664,3192.0,3192.203,1052231,1049061925.0,0.0,0,3193.209,0
20250108111500,1736306100000,3192.1720000000005,3194.6600000000003,3191.9590000000003,3194.6600000000003,1348042,1263008004.9999998,0.0,0,3192.204,0
20250108111600,1736306160000,3194.8759999999997,3194.8759999999997,3190.81,3191.08,1490944,1515363306.0,0.0,0,3194.66,0
20250108111700,1736306220000,3191.7340000000004,3192.5260000000003,3191.28,3192.097,886480,944316424.0,0.0,0,3191.0800000000004,0
20250108111800,1736306280000,3192.143,3194.215,3192.143,3193.709,762819,783270394.0,0.0,0,3192.098,0
20250108111900,1736306340000,3193.964,3198.881,3193.964,3198.881,1425075,1281224610.0000002,0.0,0,3193.709,0
20250108112000,1736306400000,3198.573,3199.624,3195.631,3195.922,2071270,1854040707.0,0.0,0,3198.881,0
20250108112100,1736306460000,3195.955,3196.263,3193.129,3194.087,1281135,1239437202.0,0.0,0,3195.923,0
20250108112200,1736306520000,3193.4680000000003,3193.842,3192.8540000000003,3193.842,1203728,1113120120.0,0.0,0,3194.0870000000004,0
20250108112300,1736306580000,3193.685,3194.226,3188.69,3188.69,1697628,1716315826.0,0.0,0,3193.842,0
20250108112400,1736306640000,3188.89,3188.89,3187.181,3187.492,1797865,1812677883.0,0.0,0,3188.69,0
20250108112500,1736306700000,3187.436,3187.7880000000005,3186.0860000000002,3186.427,1356201,1435762700.0,0.0,0,3187.492,0
20250108112600,1736306760000,3186.548,3187.035,3185.524,3186.768,1291005,1254900367.0,0.0,0,3186.426,0
20250108112700,1736306820000,3186.601,3186.601,3183.914,3184.7700000000004,1748625,1631440613.0,0.0,0,3186.768,0
20250108112800,1736306880000,3184.96,3184.96,3182.626,3184.108,1698734,1789077772.0,0.0,0,3184.7690000000002,0
20250108112900,1736306940000,3183.765,3184.283,3182.377,3182.614,1507265,1605002067.0,0.0,0,3184.108,0
20250108113000,1736307000000,3181.493,3182.478,3180.935,3182.478,1676717,1671949534.0,0.0,0,3182.615,0
20250108130100,1736312460000,3181.962,3182.35,3180.364,3180.731,4152500,4391168593.0,0.0,0,3182.478,0
20250108130200,1736312520000,3182.29,3183.336,3180.386,3180.599,1638881,1883701531.0,0.0,0,3180.7309999999998,0
20250108130300,1736312580000,3180.177,3180.177,3178.279,3178.963,1477724,1611692589.0,0.0,0,3180.598,0
20250108130400,1736312640000,3178.792,3181.2079999999996,3178.526,3181.2079999999996,1347725,1642905508.0000002,0.0,0,3178.9629999999997,0
20250108130500,1736312700000,3181.636,3185.611,3181.636,3182.165,2140061,2170126728.0000005,0.0,0,3181.208,0
20250108130600,1736312760000,3181.884,3182.496,3177.453,3177.453,1821948,2069346423.0000002,0.0,0,3182.165,0
20250108130700,1736312820000,3177.3360000000002,3177.3360000000002,3175.916,3176.099,1767356,1935681144.0,0.0,0,3177.453,0
20250108130800,1736312880000,3176.343,3179.344,3175.725,3178.8179999999998,1670896,1972183253.0,0.0,0,3176.0989999999997,0
20250108130900,1736312940000,3179.368,3179.368,3177.873,3178.551,1075054,1294574910.0000002,0.0,0,3178.818,0
20250108131000,1736313000000,3178.521,3179.675,3177.8740000000003,3179.1560000000004,1006293,1154902294.0,0.0,0,3178.5510000000004,0
20250108131100,1736313060000,3179.0080000000003,3181.475,3178.478,3181.292,1164224,1325699946.0,0.0,0,3179.156,0
20250108131200,1736313120000,3181.201,3182.695,3181.032,3182.541,1103974,1230278935.0,0.0,0,3181.2920000000004,0
20250108131300,1736313180000,3182.661,3184.7870000000003,3182.661,3182.847,1361664,1485897133.0,0.0,0,3182.541,0
20250108131400,1736313240000,3183.5060000000003,3183.5060000000003,3178.291,3178.291,1521278,1652502994.0,0.0,0,3182.847,0
20250108131500,1736313300000,3178.02,3180.962,3178.02,3180.949,1322299,1513449098.0,0.0,0,3178.291,0
20250108131600,1736313360000,3181.329,3183.4040000000005,3180.9790000000003,3182.8500000000004,1087796,1198675689.0,0.0,0,3180.949,0
20250108131700,1736313420000,3183.424,3184.054,3181.607,3183.9519999999998,992407,1174176190.0000002,0.0,0,3182.851,0
20250108131800,1736313480000,3184.2920000000004,3184.3630000000003,3183.5750000000003,3183.6020000000003,818009,972484737.0000001,0.0,0,3183.952,0
20250108131900,1736313540000,3183.9500000000003,3184.663,3182.708,3183.5660000000003,883816,1043128246.0,0.0,0,3183.602,0
20250108132000,1736313600000,3183.761,3183.8889999999997,3182.776,3183.1879999999996,927010,1029567319.9999999,0.0,0,3183.565,0
20250108132100,1736313660000,3183.253,3185.597,3183.253,3185.5330000000004,1107275,1195211673.0000002,0.0,0,3183.1890000000003,0
20250108132200,1736313720000,3185.5310000000004,3188.596,3185.396,3188.041,1328942,1345266034.0,0.0,0,3185.532,0
20250108132300,1736313780000,3188.092,3188.451,3186.629,3187.5879999999997,1238335,1383413444.0,0.0,0,3188.0409999999997,0
20250108132400,1736313840000,3187.605,3190.15,3187.605,3189.688,937973,1110134571.0000002,0.0,0,3187.589,0
20250108132500,1736313900000,3189.226,3189.602,3188.154,3189.602,983331,1210179103.0,0.0,0,3189.688,0
20250108132600,1736313960000,3189.621,3189.642,3188.341,3188.5899999999997,865231,989971955.0,0.0,0,3189.603,0
20250108132700,1736314020000,3188.841,3192.721,3188.841,3192.721,1400457,1585237342.0000002,0.0,0,3188.589,0
20250108132800,1736314080000,3192.868,3193.119,3190.842,3191.4390000000003,1104993,1351101901.0,0.0,0,3192.722,0
20250108132900,1736314140000,3191.439,3191.565,3189.317,3190.06,1144342,1190371192.0,0.0,0,3191.439,0
20250108133000,1736314200000,3189.7520000000004,3189.7520000000004,3187.9790000000003,3188.0190000000002,1058188,1070110498.0000001,0.0,0,3190.0600000000004,0
20250108133100,1736314260000,3188.11,3190.544,3188.029,3190.544,933934,1100773047.0,0.0,0,3188.018,0
20250108133200,1736314320000,3191.739,3199.497,3191.739,3196.854,2673205,2622178821.0,0.0,0,3190.545,0
20250108133300,1736314380000,3197.435,3197.96,3195.274,3196.2129999999997,1466259,1530242131.0,0.0,0,3196.854,0
20250108133400,1736314440000,3195.785,3197.521,3195.538,3196.747,838261,1034883561.0,0.0,0,3196.213,0
20250108133500,1736314500000,3196.79,3196.79,3192.808,3193.85,1211511,1258905479.0,0.0,0,3196.747,0
20250108133600,1736314560000,3194.571,3198.757,3194.571,3198.322,1229413,1480951584.0,0.0,0,3193.85,0
20250108133700,1736314620000,3198.5860000000002,3198.915,3197.326,3198.022,892166,1080025333.0,0.0,0,3198.323,0
20250108133800,1736314680000,3197.728,3202.83,3197.728,3202.83,1164427,1444904908.0,0.0,0,3198.021,0
20250108133900,1736314740000,3202.8,3202.8,3200.556,3201.933,1146031,1417358167.9999998,0.0,0,3202.83,0
20250108134000,1736314800000,3201.8669999999997,3205.145,3201.774,3204.919,1287965,1543595184.0,0.0,0,3201.933,0
20250108134100,1736314860000,3204.6470000000004,3204.6470000000004,3201.588,3201.588,1392941,1559539816.0,0.0,0,3204.9190000000003,0
20250108134200,1736314920000,3201.702,3206.934,3201.702,3206.2380000000003,1735145,2094589284.0,0.0,0,3201.588,0
20250108134300,1736314980000,3206.303,3207.099,3205.248,3207.099,1057660,1383774031.0000002,0.0,0,3206.238,0
20250108134400,1736315040000,3206.95,3207.074,3206.011,3206.197,986793,1227466798.0,0.0,0,3207.099,0
20250108134500,1736315100000,3207.415,3208.705,3207.306,3207.306,1308148,1667874449.0000002,0.0,0,3206.197,0
20250108134600,1736315160000,3207.285,3207.792,3205.402,3205.402,1147945,1434581115.9999998,0.0,0,3207.3070000000002,0
20250108134700,1736315220000,3205.4959999999996,3209.057,3205.218,3209.057,1464168,1709522720.0000002,0.0,0,3205.402,0
20250108134800,1736315280000,3209.8450000000003,3216.708,3209.8450000000003,3216.123,3950771,3937930834.0,0.0,0,3209.0570000000002,0
20250108134900,1736315340000,3215.8269999999998,3217.122,3215.723,3217.073,1754885,2022321484.0,0.0,0,3216.123,0
20250108135000,1736315400000,3216.815,3218.802,3215.243,3218.802,1858703,2113579016.0,0.0,0,3217.072,0
20250108135100,1736315460000,3218.697,3220.3990000000003,3218.0460000000003,3219.782,1568027,1868676317.0000002,0.0,0,3218.8030000000003,0
20250108135200,1736315520000,3220.205,3220.205,3218.382,3219.843,1581682,2032653583.0,0.0,0,3219.781,0
20250108135300,1736315580000,3220.491,3224.503,3220.491,3223.957,2474388,2814863984.9999995,0.0,0,3219.844,0
20250108135400,1736315640000,3223.6530000000002,3225.722,3223.6530000000002,3224.684,1813097,2235503282.0,0.0,0,3223.9570000000003,0
20250108135500,1736315700000,3223.799,3225.724,3223.799,3225.724,1923897,2344441836.0,0.0,0,3224.684,0
20250108135600,1736315760000,3225.986,3226.401,3225.328,3226.346,1384734,1959330553.0,0.0,0,3225.725,0
20250108135700,1736315820000,3226.724,3233.76,3226.724,3231.695,3803281,4329897720.0,0.0,0,3226.3450000000003,0
20250108135800,1736315880000,3230.9159999999997,3230.9159999999997,3225.926,3225.931,2813245,3200826236.0,0.0,0,3231.6949999999997,0
20250108135900,1736315940000,3226.487,3229.3650000000002,3225.599,3226.2180000000003,1729984,2270751967.0,0.0,0,3225.931,0
20250108140000,1736316000000,3226.599,3227.409,3225.913,3226.111,1172551,1835333817.0,0.0,0,3226.218,0
20250108140100,1736316060000,3226.502,3234.667,3226.471,3233.573,2661287,3496396462.0,0.0,0,3226.112,0
20250108140200,1736316120000,3233.414,3234.757,3233.065,3233.524,1963392,2709721633.0,0.0,0,3233.573,0
20250108140300,1736316180000,3233.339,3234.843,3233.339,3234.497,1447870,2014786633.0000002,0.0,0,3233.523,0
20250108140400,1736316240000,3235.263,3238.83,3234.75,3237.986,2333806,2977131834.0,0.0,0,3234.498,0
20250108140500,1736316300000,3237.871,3238.294,3233.868,3234.333,1910612,2428338458.0000005,0.0,0,3237.985,0
20250108140600,1736316360000,3233.9880000000003,3237.3160000000003,3233.9880000000003,3237.0890000000004,1472354,2008932897.0,0.0,0,3234.333,0
20250108140700,1736316420000,3237.1980000000003,3238.7650000000003,3235.677,3237.943,1556592,2281928237.0000005,0.0,0,3237.089,0
20250108140800,1736316480000,3237.465,3237.877,3233.179,3233.179,1611016,1978986711.0000002,0.0,0,3237.944,0
20250108140900,1736316540000,3233.27,3233.5299999999997,3230.636,3230.671,1763763,1948507086.0000002,0.0,0,3233.179,0
20250108141000,1736316600000,3230.8269999999998,3236.679,3230.64,3236.679,2223904,2371712472.0,0.0,0,3230.671,0
20250108141100,1736316660000,3236.906,3242.463,3235.855,3242.084,2540194,2707678582.0,0.0,0,3236.679,0
20250108141200,1736316720000,3242.3920000000003,3246.168,3242.3920000000003,3245.5260000000003,3109241,3346718345.0,0.0,0,3242.083,0
20250108141300,1736316780000,3245.6940000000004,3246.177,3244.742,3246.177,2122011,2497197536.0,0.0,0,3245.527,0
20250108141400,1736316840000,3246.29,3246.29,3244.063,3244.063,1676441,2125511737.0,0.0,0,3246.176,0
20250108141500,1736316900000,3243.294,3243.353,3241.864,3242.8160000000003,1860016,2083213857.0000002,0.0,0,3244.063,0
20250108141600,1736316960000,3242.672,3245.213,3241.626,3241.815,1857764,2385588299.0,0.0,0,3242.817,0
20250108141700,1736317020000,3242.2929999999997,3243.006,3241.997,3242.7129999999997,1284392,1535356588.0,0.0,0,3241.815,0
20250108141800,1736317080000,3242.311,3242.311,3236.235,3236.235,2142062,2325656212.9999995,0.0,0,3242.713,0
20250108141900,1736317140000,3236.462,3240.1,3236.462,3239.912,1465220,1714315944.0,0.0,0,3236.235,0
20250108142000,1736317200000,3239.946,3243.042,3239.946,3241.2239999999997,1798196,1943702354.0000002,0.0,0,3239.913,0
20250108142100,1736317260000,3242.104,3242.207,3240.0,3240.016,1163410,1403609258.0,0.0,0,3241.224,0
20250108142200,1736317320000,3239.9570000000003,3240.177,3238.2400000000002,3238.4500000000003,1282091,1440652846.0,0.0,0,3240.016,0
20250108142300,1736317380000,3238.429,3240.379,3238.234,3238.245,1185841,1403843537.0000002,0.0,0,3238.451,0
20250108142400,1736317440000,3238.268,3238.864,3236.03,3236.2540000000004,1311261,1503149165.9999998,0.0,0,3238.244,0
20250108142500,1736317500000,3236.0190000000002,3236.2980000000002,3234.503,3234.503,1255623,1452029650.0000002,0.0,0,3236.255,0
20250108142600,1736317560000,3233.9159999999997,3233.995,3229.986,3229.986,1538329,1710889896.0,0.0,0,3234.502,0
20250108142700,1736317620000,3229.7540000000004,3229.7540000000004,3228.041,3229.398,1682634,1841728744.0,0.0,0,3229.9860000000003,0
20250108142800,1736317680000,3229.48,3230.739,3229.349,3230.715,1209771,1521329672.0,0.0,0,3229.3990000000003,0
20250108142900,1736317740000,3231.016,3231.016,3229.539,3229.9990000000003,850874,1090001815.0000002,0.0,0,3230.715,0
20250108143000,1736317800000,3229.482,3229.6020000000003,3226.168,3226.5190000000002,1199035,1582464767.0000002,0.0,0,3229.9990000000003,0
20250108143100,1736317860000,3225.8350000000005,3227.5530000000003,3225.6040000000003,3226.315,1310023,1557323476.0,0.0,0,3226.5180000000005,0
20250108143200,1736317920000,3226.026,3226.026,3223.83,3223.83,1190039,1347343501.9999998,0.0,0,3226.315,0
20250108143300,1736317980000,3223.925,3226.369,3223.594,3224.995,1205980,1466725831.0,0.0,0,3223.83,0
20250108143400,1736318040000,3225.263,3225.27,3224.129,3224.522,989735,1217646687.0,0.0,0,3224.995,0
20250108143500,1736318100000,3224.842,3226.0389999999998,3224.667,3224.667,980958,1207044163.0,0.0,0,3224.522,0
20250108143600,1736318160000,3225.438,3225.438,3218.717,3219.0060000000003,2445329,2540638599.0,0.0,0,3224.667,0
20250108143700,1736318220000,3219.133,3221.176,3218.138,3221.176,1365461,1795449047.0,0.0,0,3219.006,0
20250108143800,1736318280000,3221.0060000000003,3225.436,3220.9990000000003,3225.436,1498177,1537733974.0,0.0,0,3221.1760000000004,0
20250108143900,1736318340000,3225.503,3227.098,3225.098,3226.82,1017911,1177212437.0,0.0,0,3225.437,0
20250108144000,1736318400000,3227.161,3228.879,3226.985,3228.879,1135132,1504734622.0000002,0.0,0,3226.82,0
20250108144100,1736318460000,3229.142,3231.307,3228.765,3230.609,1534853,1643464737.0000002,0.0,0,3228.879,0
20250108144200,1736318520000,3231.3,3232.851,3231.255,3232.801,1312505,1557722400.0,0.0,0,3230.609,0
20250108144300,1736318580000,3233.162,3233.297,3232.062,3232.071,1243793,1564314096.0000002,0.0,0,3232.7999999999997,0
20250108144400,1736318640000,3231.998,3233.52,3231.998,3233.4790000000003,1204669,1523041656.0000002,0.0,0,3232.071,0
20250108144500,1736318700000,3232.752,3232.752,3230.98,3230.98,1232865,1481316456.0,0.0,0,3233.479,0
20250108144600,1736318760000,3230.8160000000003,3232.869,3230.8160000000003,3231.0440000000003,1273698,1535334579.0,0.0,0,3230.9800000000005,0
20250108144700,1736318820000,3230.4980000000005,3231.2190000000005,3230.3050000000003,3231.2190000000005,1410925,1595912307.0,0.0,0,3231.045,0
20250108144800,1736318880000,3231.5730000000003,3231.6620000000003,3230.349,3231.0620000000004,1292410,1458281505.0,0.0,0,3231.2200000000003,0
20250108144900,1736318940000,3230.749,3231.3689999999997,3230.696,3231.0319999999997,1332837,1510649485.0,0.0,0,3231.062,0
20250108145000,1736319000000,3230.838,3230.838,3229.215,3229.215,1474641,1780517873.0000002,0.0,0,3231.032,0
20250108145100,1736319060000,3229.333,3229.5240000000003,3228.3630000000003,3228.6130000000003,1803467,1992770450.0000002,0.0,0,3229.2160000000003,0
20250108145200,1736319120000,3228.714,3229.8469999999998,3228.497,3229.315,1666817,1844872017.0,0.0,0,3228.6119999999996,0
20250108145300,1736319180000,3228.967,3230.757,3228.967,3230.32,1755945,1995709976.9999998,0.0,0,3229.315,0
20250108145400,1736319240000,3230.402,3230.59,3229.8160000000003,3230.3460000000005,1857015,2091165664.0000002,0.0,0,3230.32,0
20250108145500,1736319300000,3230.2799999999997,3230.7819999999997,3230.035,3230.602,2177131,2294840586.0,0.0,0,3230.346,0
20250108145600,1736319360000,3230.2230000000004,3230.697,3229.7870000000003,3230.175,2575846,2819466239.0,0.0,0,3230.6020000000003,0
20250108145700,1736319420000,3229.929,3230.6749999999997,3229.861,3230.665,2822727,2960821020.9999995,0.0,0,3230.1749999999997,0
20250108145800,1736319480000,3230.6330000000003,3230.697,3230.6330000000003,3230.6740000000004,166194,187285352.0,0.0,0,3230.666,0
20250108145900,1736319540000,3230.674,3230.674,3230.674,3230.674,0,0.0,0.0,0,3230.674,0
20250108150000,1736319600000,3230.635,3230.635,3230.168,3230.168,4567636,4889158622.000001,0.0,0,3230.674,0
20250109093000,1736386200000,3220.721,3220.721,3220.721,3220.721,3580417,3604030411.0,0.0,0,3230.168,0
20250109093100,1736386260000,3220.804,3220.804,3209.64,3213.522,13506765,13920150663.0,0.0,0,3220.72,0
20250109093200,1736386320000,3213.2230000000004,3215.152,3212.1150000000002,3215.152,8386750,8603508992.0,0.0,0,3213.523,0
20250109093300,1736386380000,3214.972,3218.105,3214.018,3217.4990000000003,6224165,6677939683.0,0.0,0,3215.152,0
20250109093400,1736386440000,3217.344,3217.344,3215.243,3216.172,4907095,5510570335.0,0.0,0,3217.499,0
20250109093500,1736386500000,3215.737,3215.8599999999997,3212.881,3213.203,4851267,5036871585.0,0.0,0,3216.172,0
20250109093600,1736386560000,3213.32,3214.7180000000003,3213.32,3213.7980000000002,4324287,4986070115.0,0.0,0,3213.204,0
20250109093700,1736386620000,3214.643,3214.776,3212.283,3212.283,4815345,4892401698.000001,0.0,0,3213.799,0
20250109093800,1736386680000,3211.902,3215.164,3210.596,3215.164,3967659,4561124137.000001,0.0,0,3212.283,0
20250109093900,1736386740000,3215.311,3217.731,3215.2400000000002,3217.599,3199829,3703138777.0000005,0.0,0,3215.164,0
20250109094000,1736386800000,3217.497,3218.3579999999997,3217.497,3218.22,3195994,3984167593.0,0.0,0,3217.6,0
20250109094100,1736386860000,3218.4559999999997,3218.4559999999997,3216.419,3216.419,3592880,4229043577.0,0.0,0,3218.22,0
20250109094200,1736386920000,3216.3630000000003,3219.15,3216.3630000000003,3219.0150000000003,2941672,3748752666.0,0.0,0,3216.418,0
20250109094300,1736386980000,3219.2230000000004,3219.2230000000004,3217.146,3218.079,3286294,4223144100.9999995,0.0,0,3219.016,0
20250109094400,1736387040000,3218.175,3219.569,3218.045,3218.384,2659225,3405823632.9999995,0.0,0,3218.079,0
20250109094500,1736387100000,3218.2400000000002,3219.4190000000003,3217.722,3219.4190000000003,2460769,3175872375.0,0.0,0,3218.3830000000003,0
20250109094600,1736387160000,3218.972,3220.556,3218.579,3219.777,3970131,4175116940.0,0.0,0,3219.42,0
20250109094700,1736387220000,3219.666,3219.8,3217.348,3217.348,3071268,3774262525.0,0.0,0,3219.776,0
20250109094800,1736387280000,3216.714,3217.384,3215.576,3217.383,3077585,3606826075.0,0.0,0,3217.348,0
20250109094900,1736387340000,3217.669,3220.417,3217.669,3218.5769999999998,3449220,3670187055.0,0.0,0,3217.384,0
20250109095000,1736387400000,3219.25,3223.042,3219.25,3222.915,2735294,2875069910.0,0.0,0,3218.576,0
20250109095100,1736387460000,3222.582,3224.107,3222.582,3223.5699999999997,2736874,3159472763.0,0.0,0,3222.9159999999997,0
20250109095200,1736387520000,3223.7610000000004,3224.4950000000003,3223.4790000000003,3224.0090000000005,2450388,3126247553.0,0.0,0,3223.57,0
20250109095300,1736387580000,3223.9700000000003,3224.3340000000003,3222.262,3222.822,2658239,3213213872.0,0.0,0,3224.009,0
20250109095400,1736387640000,3222.656,3223.105,3221.893,3223.052,2148857,2680766904.0,0.0,0,3222.821,0
20250109095500,1736387700000,3223.475,3223.5460000000003,3221.159,3221.159,2461199,2839821531.0,0.0,0,3223.052,0
20250109095600,1736387760000,3221.109,3222.355,3220.938,3222.092,2101016,2519228123.0000005,0.0,0,3221.159,0
20250109095700,1736387820000,3222.16,3224.134,3222.16,3224.134,2577147,3195735122.9999995,0.0,0,3222.0919999999996,0
20250109095800,1736387880000,3223.7980000000002,3223.954,3221.344,3222.96,2746415,3365203505.0,0.0,0,3224.134,0
20250109095900,1736387940000,3222.262,3222.494,3221.3160000000003,3221.3160000000003,2048171,2582191272.0,0.0,0,3222.96,0
20250109100000,1736388000000,3221.309,3221.493,3219.545,3219.545,2265764,2685381848.0000005,0.0,0,3221.3160000000003,0
20250109100100,1736388060000,3219.0800000000004,3222.059,3218.7380000000003,3221.5820000000003,2696242,3232329598.0000005,0.0,0,3219.545,0
20250109100200,1736388120000,3221.783,3224.807,3221.75,3224.293,1716989,2224903048.0,0.0,0,3221.582,0
20250109100300,1736388180000,3224.3469999999998,3225.074,3223.674,3224.592,1926437,2435796108.0,0.0,0,3224.293,0
20250109100400,1736388240000,3224.347,3224.347,3222.4120000000003,3222.4120000000003,1598947,2045678431.0000002,0.0,0,3224.592,0
20250109100500,1736388300000,3222.627,3223.446,3222.053,3222.938,1633598,2013913038.0,0.0,0,3222.413,0
20250109100600,1736388360000,3223.064,3223.064,3221.993,3222.378,1634579,1983251797.0,0.0,0,3222.937,0
20250109100700,1736388420000,3222.372,3225.801,3222.372,3225.801,1761253,2138880339.0,0.0,0,3222.377,0
20250109100800,1736388480000,3225.747,3226.679,3225.515,3225.8849999999998,1668283,2181833403.0000005,0.0,0,3225.801,0
20250109100900,1736388540000,3226.322,3227.0589999999997,3225.368,3226.307,1823880,2244839092.0,0.0,0,3225.886,0
20250109101000,1736388600000,3226.151,3226.17,3224.823,3224.9069999999997,1830417,2061968591.0,0.0,0,3226.306,0
20250109101100,1736388660000,3224.6810000000005,3227.4390000000003,3224.3630000000003,3227.4300000000003,2017589,2108454539.0,0.0,0,3224.9080000000004,0
20250109101200,1736388720000,3227.633,3227.633,3224.897,3225.436,1843997,2311244942.0,0.0,0,3227.43,0
20250109101300,1736388780000,3225.552,3225.552,3223.097,3223.097,2812699,2735770349.0,0.0,0,3225.4350000000004,0
20250109101400,1736388840000,3222.669,3222.669,3219.792,3219.999,2474402,2428120353.0,0.0,0,3223.098,0
20250109101500,1736388900000,3219.615,3219.719,3218.558,3218.597,1834563,2164443717.0,0.0,0,3219.998,0
20250109101600,1736388960000,3218.2909999999997,3218.2909999999997,3216.218,3216.218,2554181,2525163694.0,0.0,0,3218.5969999999998,0
20250109101700,1736389020000,3216.57,3216.6240000000003,3215.585,3215.585,1901859,2279414064.0,0.0,0,3216.219,0
20250109101800,1736389080000,3215.8160000000003,3215.8160000000003,3213.896,3214.139,1809923,2060514159.0,0.0,0,3215.585,0
20250109101900,1736389140000,3213.957,3215.256,3213.808,3215.147,2934081,2309779148.0,0.0,0,3214.139,0
